metric,date,value
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-09-01,23.600973236009732
Up,2020-09-01,31.630170316301705
Same,2020-09-01,48.05352798053528
Down,2020-09-01,47.201946472019465
Much stronger,2020-09-01,44.76885644768856
Somewhat stronger,2020-09-01,11.19221411192214
About the same,2020-09-01,32.60340632603406
Somewhat weaker,2020-09-01,19.951338199513383
Much weaker,2020-09-01,18.97810218978102
Index value,2020-09-01,13.86861313868613
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-09-01,13.990267639902676
How do you expect your firm to be performing in 12 months compared to now?,2020-09-01,15.936739659367397
Much weaker,2020-09-01,15.066828675577156
Index value,2020-09-01,59.295261239368166
International trade: Not active internationally (% SMEs),2020-09-01,25.637910085054678
About the same,2020-09-01,22.61904761904762
Somewhat weaker,2020-09-01,34.166666666666664
Much weaker,2020-09-01,43.214285714285715
Canada - outlook on 12 months,2020-10-01,53.273809523809526
Canada - outlook on 3 months,2020-10-01,35.625
Number of responses,2020-10-01,0.598141353348947
Margin of error,2020-10-01,1176.0
Long-term index (12 months),2020-10-01,2.857738033247041
Construction,2020-10-01,54.83870967741935
Wholesale,2020-10-01,55.118110236220474
Retail,2020-10-01,57.65895953757225
Transportation,2020-10-01,56.25
"Info., arts, recreation",2020-10-01,55.263157894736835
"Finance, insur. realty",2020-10-01,53.676470588235304
"Prof., business services",2020-10-01,60.0
Health & education serv.,2020-10-01,59.70149253731343
Hospitality,2020-10-01,57.9225352112676
Personal services,2020-10-01,60.75949367088608
Newfoundland & Lab.,2020-10-01,51.470588235294116
Prince Edward Is.,2020-10-01,54.18326693227091
Quebec,2020-10-01,43.87417218543046
Ontario,2020-10-01,50.0
Manitoba,2020-10-01,63.679245283018865
Saskatchewan,2020-10-01,56.12244897959184
Alberta,2020-10-01,42.46575342465753
British Columbia,2020-10-01,61.36563876651982
Short-term index,2020-10-01,56.140350877192986
Agriculture,2020-10-01,58.97435897435898
Natural resources*,2020-10-01,55.135135135135144
Construction,2020-10-01,59.968847352024916
Retail,2020-10-01,44.99999999999999
"Info., arts, recreation",2020-10-01,43.06122448979591
"Finance, insur. realty",2020-10-01,43.939393939393945
"Prof., business services",2020-10-01,37.78409090909091
Health & education serv.,2020-10-01,40.2
Hospitality,2020-10-01,34.84848484848485
Personal and other services,2020-10-01,28.000000000000004
Newfoundland & Lab.,2020-10-01,47.65625
Prince Edward Is.,2020-10-01,38.75
Nova Scotia,2020-10-01,43.790849673202615
New Brunswick,2020-10-01,18.303571428571427
Quebec,2020-10-01,32.780082987551864
Manitoba,2020-10-01,25.818181818181817
Saskatchewan,2020-10-01,31.818181818181817
Alberta,2020-10-01,38.65979381443299
British Columbia,2020-10-01,36.02150537634408
Survey results (% response),2020-10-01,37.96875
How do you expect your firm to be performing in 12 months compared to now?,2020-10-01,38.37420526793824
Much stronger,2020-10-01,40.36697247706422
Somewhat stronger,2020-10-01,43.33333333333333
About the same,2020-10-01,35.40856031128405
Somewhat weaker,2020-10-01,37.096774193548384
Accounts receivable,2020-10-01,6.86359687228497
Better than normal,2020-10-01,27.628149435273674
Normal,2020-10-01,37.532580364900085
Worse than normal,2020-10-01,18.766290182450042
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-10-01,9.209383145091225
"Land, buildings, renovations",2020-10-01,21.782178217821784
None of the above,2020-10-01,38.33097595473833
"Currently, what is the general business situation of your company?",2020-10-01,39.886845827439885
"In the next year, how much do you expect average prices to change?",2020-10-01,6.0046189376443415
Price Reduction,2020-10-01,64.54965357967667
0% change,2020-10-01,29.445727482678983
0.015,2020-10-01,9.704251386321626
0.02,2020-10-01,24.029574861367838
0.025,2020-10-01,13.77079482439926
0.03,2020-10-01,12.66173752310536
0.035,2020-10-01,57.67097966728281
0.055,2020-10-01,30.510018214936245
+6.0% or greater,2020-10-01,42.4408014571949
Avg price plans,2020-10-01,27.049180327868854
0% change,2020-10-01,6.203007518796992
0.005,2020-10-01,32.142857142857146
0.01,2020-10-01,2.631578947368421
0.015,2020-10-01,4.323308270676692
0.02,2020-10-01,3.3834586466165413
0.025,2020-10-01,10.526315789473683
0.03,2020-10-01,3.477443609022556
0.035,2020-10-01,9.022556390977442
0.04,2020-10-01,2.0676691729323307
0.045,2020-10-01,3.101503759398496
0.05,2020-10-01,0.37593984962406013
0.055,2020-10-01,12.030075187969924
+6.0% or greater,2020-10-01,0.5639097744360901
Avg wage plans,2020-10-01,10.150375939849624
"Fuel, energy",2020-10-01,2.023026315789474
Product inputs,2020-10-01,5.627306273062731
"Capital equipment, technology",2020-10-01,41.88191881918819
Occupancy,2020-10-01,4.3357933579335795
Insurance,2020-10-01,5.719557195571956
"Taxes, regulations",2020-10-01,4.059040590405904
Fuel costs ,2020-10-01,15.59040590405904
Electricity costs,2020-10-01,4.981549815498155
Other energy costs,2020-10-01,5.996309963099631
What factors are limiting your ability to increase sales or production?,2020-10-01,1.107011070110701
Insufficient domestic demand,2020-10-01,2.4907749077490773
Insufficient foreign demand,2020-10-01,0.18450184501845018
Shortage of skilled labour,2020-10-01,5.350553505535055
Shortage of un/semi-skilled labour,2020-10-01,0.18450184501845018
Shortage of working capital,2020-10-01,2.4907749077490773
Product distribution constraints,2020-10-01,1.105832549388523
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-10-01,28.558225508317932
Up,2020-10-01,50.46210720887245
Same,2020-10-01,19.500924214417743
Down,2020-10-01,24.76894639556377
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-10-01,20.794824399260627
Up,2020-10-01,30.96118299445471
Same,2020-10-01,50.73937153419593
Down,2020-10-01,45.74861367837338
Much stronger,2020-10-01,38.724584103512015
Somewhat stronger,2020-10-01,9.704251386321626
About the same,2020-10-01,31.053604436229204
Somewhat weaker,2020-10-01,19.223659889094268
Much weaker,2020-10-01,16.54343807763401
Index value,2020-10-01,14.510166358595194
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-10-01,15.341959334565619
How do you expect your firm to be performing in 12 months compared to now?,2020-10-01,12.846580406654343
Much weaker,2020-10-01,12.007332722273144
Index value,2020-10-01,60.128322639780016
International trade: Not active internationally (% SMEs),2020-10-01,27.864344637946836
About the same,2020-10-01,17.04442429737081
Somewhat weaker,2020-10-01,37.0806890299184
Much weaker,2020-10-01,45.874886672710794
Canada - outlook on 12 months,2020-11-01,55.56117290192113
Canada - outlook on 3 months,2020-11-01,35.099685204616996
Number of responses,2020-11-01,0.677562290093126
Margin of error,2020-11-01,989.0
Long-term index (12 months),2020-11-01,3.116218703669577
Construction,2020-11-01,50.81967213114754
Wholesale,2020-11-01,56.2962962962963
Retail,2020-11-01,56.608478802992515
Transportation,2020-11-01,57.804878048780495
"Info., arts, recreation",2020-11-01,55.76036866359447
"Finance, insur. realty",2020-11-01,51.42857142857142
"Prof., business services",2020-11-01,54.67289719626168
Health & education serv.,2020-11-01,57.23684210526315
Hospitality,2020-11-01,58.0065359477124
Personal services,2020-11-01,61.34969325153374
Newfoundland & Lab.,2020-11-01,47.79116465863454
Prince Edward Is.,2020-11-01,53.050847457627114
Quebec,2020-11-01,43.58108108108108
Ontario,2020-11-01,48.04469273743017
Manitoba,2020-11-01,57.72357723577235
Saskatchewan,2020-11-01,52.75229357798165
Alberta,2020-11-01,44.81765834932821
British Columbia,2020-11-01,60.56451612903226
Short-term index,2020-11-01,52.73972602739726
Agriculture,2020-11-01,59.813084112149525
Natural resources*,2020-11-01,51.00755667506297
Construction,2020-11-01,61.730205278592365
Retail,2020-11-01,43.96551724137932
"Info., arts, recreation",2020-11-01,39.807692307692314
"Finance, insur. realty",2020-11-01,41.860465116279066
"Prof., business services",2020-11-01,36.61616161616161
Health & education serv.,2020-11-01,37.08133971291866
Hospitality,2020-11-01,40.0
Personal and other services,2020-11-01,24.257425742574256
Newfoundland & Lab.,2020-11-01,47.26027397260274
Prince Edward Is.,2020-11-01,40.1666666666667
Nova Scotia,2020-11-01,38.064516129032256
New Brunswick,2020-11-01,16.810344827586203
Quebec,2020-11-01,30.918727915194346
Manitoba,2020-11-01,25.37037037037037
Saskatchewan,2020-11-01,29.881656804733726
Alberta,2020-11-01,32.89473684210526
British Columbia,2020-11-01,35.5
Survey results (% response),2020-11-01,37.392550143266476
How do you expect your firm to be performing in 12 months compared to now?,2020-11-01,36.47302904564316
Much stronger,2020-11-01,34.78260869565217
Somewhat stronger,2020-11-01,39.90384615384615
About the same,2020-11-01,34.23076923076923
Somewhat weaker,2020-11-01,38.53211009174312
Accounts receivable,2020-11-01,5.5894308943089435
Better than normal,2020-11-01,31.097560975609756
Normal,2020-11-01,38.00813008130081
Worse than normal,2020-11-01,17.58130081300813
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2020-11-01,7.723577235772358
"Land, buildings, renovations",2020-11-01,20.166666666666668
None of the above,2020-11-01,43.0
"Currently, what is the general business situation of your company?",2020-11-01,36.833333333333336
"In the next year, how much do you expect average prices to change?",2020-11-01,8.288770053475936
Price Reduction,2020-11-01,59.893048128342244
0% change,2020-11-01,31.818181818181817
0.015,2020-11-01,11.03825136612022
0.02,2020-11-01,26.557377049180324
0.025,2020-11-01,14.754098360655737
0.03,2020-11-01,11.912568306010929
0.035,2020-11-01,55.40983606557377
0.055,2020-11-01,30.36093418259023
+6.0% or greater,2020-11-01,42.675159235668794
Avg price plans,2020-11-01,26.963906581740975
0% change,2020-11-01,6.291390728476822
0.005,2020-11-01,34.98896247240618
0.01,2020-11-01,3.7527593818984544
0.015,2020-11-01,5.739514348785872
0.02,2020-11-01,2.869757174392936
0.025,2020-11-01,9.933774834437086
0.03,2020-11-01,3.3112582781456954
0.035,2020-11-01,6.95364238410596
0.04,2020-11-01,1.3245033112582782
0.045,2020-11-01,2.759381898454746
0.05,2020-11-01,0.5518763796909493
0.055,2020-11-01,10.596026490066226
+6.0% or greater,2020-11-01,0.22075055187637968
Avg wage plans,2020-11-01,10.706401766004415
"Fuel, energy",2020-11-01,1.8747240618101546
Product inputs,2020-11-01,6.2159214830970555
"Capital equipment, technology",2020-11-01,40.239912758996724
Occupancy,2020-11-01,5.125408942202835
Insurance,2020-11-01,5.452562704471101
"Taxes, regulations",2020-11-01,5.0163576881134135
Fuel costs ,2020-11-01,13.413304252998909
Electricity costs,2020-11-01,5.125408942202835
Other energy costs,2020-11-01,6.324972737186478
What factors are limiting your ability to increase sales or production?,2020-11-01,1.4176663031624863
Insufficient domestic demand,2020-11-01,2.1810250817884405
Insufficient foreign demand,2020-11-01,0.21810250817884408
Shortage of skilled labour,2020-11-01,4.79825517993457
Shortage of un/semi-skilled labour,2020-11-01,0.3271537622682661
Shortage of working capital,2020-11-01,4.143947655398037
Product distribution constraints,2020-11-01,1.1670317634173055
How are your expected full-time employment levels to change in the next 3 or 4 months?,2020-11-01,29.94535519125683
Up,2020-11-01,52.349726775956285
Same,2020-11-01,19.01639344262295
Down,2020-11-01,26.33879781420765
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2020-11-01,22.84153005464481
Up,2020-11-01,30.92896174863388
Same,2020-11-01,49.72677595628415
Down,2020-11-01,48.52459016393443
Much stronger,2020-11-01,40.98360655737705
Somewhat stronger,2020-11-01,10.382513661202186
About the same,2020-11-01,33.005464480874316
Somewhat weaker,2020-11-01,20.437158469945356
Much weaker,2020-11-01,18.688524590163937
Index value,2020-11-01,13.114754098360656
International trade: Exporting (selling abroad + a mix of both) %SMEs,2020-11-01,13.879781420765028
How do you expect your firm to be performing in 12 months compared to now?,2020-11-01,13.55191256830601
Much weaker,2020-11-01,10.942578548212351
Index value,2020-11-01,64.89707475622969
International trade: Not active internationally (% SMEs),2020-11-01,24.160346695557962
About the same,2020-11-01,16.033755274261605
Somewhat weaker,2020-11-01,38.291139240506325
Much weaker,2020-11-01,45.675105485232066
Canada - outlook on 12 months,2020-12-01,58.19502074688797
Canada - outlook on 3 months,2020-12-01,31.564551422319475
Number of responses,2020-12-01,-0.0118992366459403
Margin of error,2020-12-01,964.0
Long-term index (12 months),2020-12-01,3.1563674693640706
Construction,2020-12-01,48.12499999999999
Wholesale,2020-12-01,53.81818181818182
Retail,2020-12-01,55.56994818652849
Transportation,2020-12-01,60.913705583756354
"Info., arts, recreation",2020-12-01,56.38766519823788
"Finance, insur. realty",2020-12-01,55.223880597014926
"Prof., business services",2020-12-01,52.336448598130836
Health & education serv.,2020-12-01,58.666666666666664
Hospitality,2020-12-01,60.3833865814696
Personal services,2020-12-01,60.802469135802475
Newfoundland & Lab.,2020-12-01,52.03703703703704
Prince Edward Is.,2020-12-01,50.788643533123036
Quebec,2020-12-01,44.21768707482994
Ontario,2020-12-01,48.333333333333336
Manitoba,2020-12-01,55.0
Saskatchewan,2020-12-01,47.747747747747745
Alberta,2020-12-01,46.4354527938343
British Columbia,2020-12-01,59.8069498069498
Short-term index,2020-12-01,55.33333333333333
Agriculture,2020-12-01,61.25
Natural resources*,2020-12-01,51.48148148148148
Construction,2020-12-01,60.46875
Retail,2020-12-01,40.666666666666664
"Info., arts, recreation",2020-12-01,37.0722433460076
"Finance, insur. realty",2020-12-01,41.689008042895445
"Prof., business services",2020-12-01,36.12565445026178
Health & education serv.,2020-12-01,31.105990783410142
Hospitality,2020-12-01,35.3448275862069
Personal and other services,2020-12-01,20.5
Newfoundland & Lab.,2020-12-01,44.44444444444444
Prince Edward Is.,2020-12-01,39.7394136807818
Nova Scotia,2020-12-01,34.64052287581699
New Brunswick,2020-12-01,15.476190476190476
Quebec,2020-12-01,28.405315614617944
Manitoba,2020-12-01,24.34456928838951
Saskatchewan,2020-12-01,29.881656804733726
Alberta,2020-12-01,31.81818181818182
British Columbia,2020-12-01,31.904761904761905
Survey results (% response),2020-12-01,38.5
How do you expect your firm to be performing in 12 months compared to now?,2020-12-01,34.65863453815261
Much stronger,2020-12-01,33.21678321678321
Somewhat stronger,2020-12-01,33.189655172413794
About the same,2020-12-01,31.535269709543567
Somewhat weaker,2020-12-01,34.31372549019608
